string_id,module_equipment_id,modules_per_string,strings_per_combiner,dc_line_to_combiner_stc,combiner_device_id,racking_controls_gcr,racking_equipment_id,racking_device_id,pcs_module_id,dc_line_to_inverter_stc,pcs_equipment_id,pcs_device_id,transformer_equipment_id,transformer_device_id,block_device_id,circuit_device_id,met_name
0,20,18.0,20.0,0.0049,308,0.324,2,-999,-999,0.0143,2,108,-999,58,8,3,1.4
1,20,18.0,20.0,0.0049,309,0.324,2,-999,-999,0.012,2,108,-999,58,8,3,1.4
2,20,18.0,20.0,0.0049,310,0.324,2,-999,-999,0.0098,2,108,-999,58,8,3,1.4
3,20,18.0,24.0,0.0049,311,0.324,2,-999,-999,0.007,2,108,-999,58,8,3,1.4
4,20,18.0,24.0,0.0049,312,0.324,2,-999,-999,0.0043,2,108,-999,58,8,3,1.4
5,20,18.0,24.0,0.0049,313,0.324,2,-999,-999,0.0019,2,108,-999,58,8,3,1.4
6,20,18.0,24.0,0.0049,314,0.324,2,-999,-999,0.0034,2,108,-999,58,8,3,1.4
7,20,18.0,24.0,0.0049,315,0.324,2,-999,-999,0.006,2,108,-999,58,8,3,1.4
8,20,18.0,24.0,0.0049,316,0.324,2,-999,-999,0.0087,2,108,-999,58,8,3,1.4
9,20,18.0,20.0,0.0049,317,0.324,2,-999,-999,0.0111,2,108,-999,58,8,3,1.4
10,20,18.0,20.0,0.0049,318,0.324,2,-999,-999,0.0132,2,108,-999,58,8,3,1.4
11,20,18.0,8.0,0.0049,319,0.324,2,-999,-999,0.0132,2,108,-999,58,8,3,1.4
12,20,18.0,20.0,0.0049,320,0.324,2,-999,-999,0.0139,2,108,-999,58,8,3,1.4
13,20,18.0,20.0,0.0049,321,0.324,2,-999,-999,0.0117,2,108,-999,58,8,3,1.4
14,20,18.0,20.0,0.0049,322,0.324,2,-999,-999,0.0094,2,108,-999,58,8,3,1.4
15,20,18.0,20.0,0.0049,323,0.324,2,-999,-999,0.0073,2,108,-999,58,8,3,1.4
16,20,18.0,24.0,0.0049,324,0.324,2,-999,-999,0.0049,2,108,-999,58,8,3,1.4
17,20,18.0,24.0,0.0049,325,0.324,2,-999,-999,0.0026,2,108,-999,58,8,3,1.4
18,20,18.0,24.0,0.0049,326,0.324,2,-999,-999,0.0026,2,108,-999,58,8,3,1.4
19,20,18.0,24.0,0.0049,327,0.324,2,-999,-999,0.0053,2,108,-999,58,8,3,1.4
20,20,18.0,24.0,0.0049,328,0.324,2,-999,-999,0.0079,2,108,-999,58,8,3,1.4
21,20,18.0,20.0,0.0049,329,0.324,2,-999,-999,0.0107,2,108,-999,58,8,3,1.4
22,20,18.0,20.0,0.0049,330,0.324,2,-999,-999,0.013,2,108,-999,58,8,3,1.4
23,20,18.0,20.0,0.0049,331,0.324,2,-999,-999,0.0123,2,109,-999,59,9,3,1.4
24,20,18.0,20.0,0.0049,332,0.324,2,-999,-999,0.0126,2,109,-999,59,9,3,1.4
25,20,18.0,24.0,0.0049,333,0.324,2,-999,-999,0.0098,2,109,-999,59,9,3,1.4
26,20,18.0,24.0,0.0049,334,0.324,2,-999,-999,0.007,2,109,-999,59,9,3,1.4
27,20,18.0,24.0,0.0049,335,0.324,2,-999,-999,0.0043,2,109,-999,59,9,3,1.4
28,20,18.0,24.0,0.0049,336,0.324,2,-999,-999,0.0019,2,109,-999,59,9,3,1.4
29,20,18.0,24.0,0.0049,337,0.324,2,-999,-999,0.0034,2,109,-999,59,9,3,1.4
30,20,18.0,24.0,0.0049,338,0.324,2,-999,-999,0.006,2,109,-999,59,9,3,1.4
31,20,18.0,24.0,0.0049,339,0.324,2,-999,-999,0.0087,2,109,-999,59,9,3,1.4
32,20,18.0,24.0,0.0049,340,0.324,2,-999,-999,0.0115,2,109,-999,59,9,3,1.4
33,20,18.0,24.0,0.0049,341,0.324,2,-999,-999,0.0114,2,109,-999,59,9,3,1.4
34,20,18.0,16.0,0.0049,342,0.324,2,-999,-999,0.0137,2,109,-999,59,9,3,1.4
35,20,18.0,16.0,0.0049,343,0.324,2,-999,-999,0.0125,2,109,-999,59,9,3,1.4
36,20,18.0,16.0,0.0049,344,0.324,2,-999,-999,0.0138,2,109,-999,59,9,3,1.4
37,20,18.0,21.0,0.0049,345,0.324,2,-999,-999,0.0131,2,109,-999,59,9,3,1.4
38,20,18.0,24.0,0.0049,346,0.324,2,-999,-999,0.0117,2,109,-999,59,9,3,1.4
39,20,18.0,24.0,0.0049,347,0.324,2,-999,-999,0.0081,2,109,-999,59,9,3,1.4
40,20,18.0,24.0,0.0049,348,0.324,2,-999,-999,0.0045,2,109,-999,59,9,3,1.4
41,20,18.0,23.0,0.0049,349,0.324,2,-999,-999,0.0025,2,109,-999,59,9,3,1.4
42,20,18.0,24.0,0.0049,350,0.324,2,-999,-999,0.0049,2,109,-999,59,9,3,1.4
43,20,18.0,24.0,0.0049,351,0.324,2,-999,-999,0.0083,2,109,-999,59,9,3,1.4
44,20,18.0,24.0,0.0049,352,0.324,2,-999,-999,0.0119,2,109,-999,59,9,3,1.4
45,20,18.0,20.0,0.0049,353,0.324,2,-999,-999,0.0123,2,110,-999,60,10,3,1.4
46,20,18.0,20.0,0.0049,354,0.324,2,-999,-999,0.0126,2,110,-999,60,10,3,1.4
47,20,18.0,24.0,0.0049,355,0.324,2,-999,-999,0.0098,2,110,-999,60,10,3,1.4
48,20,18.0,24.0,0.0049,356,0.324,2,-999,-999,0.007,2,110,-999,60,10,3,1.4
49,20,18.0,24.0,0.0049,357,0.324,2,-999,-999,0.0045,2,110,-999,60,10,3,1.4
50,20,18.0,24.0,0.0049,358,0.324,2,-999,-999,0.0019,2,110,-999,60,10,3,1.4
51,20,18.0,24.0,0.0049,359,0.324,2,-999,-999,0.0034,2,110,-999,60,10,3,1.4
52,20,18.0,24.0,0.0049,360,0.324,2,-999,-999,0.006,2,110,-999,60,10,3,1.4
53,20,18.0,24.0,0.0049,361,0.324,2,-999,-999,0.0087,2,110,-999,60,10,3,1.4
54,20,18.0,24.0,0.0049,362,0.324,2,-999,-999,0.0115,2,110,-999,60,10,3,1.4
55,20,18.0,24.0,0.0049,363,0.324,2,-999,-999,0.0114,2,110,-999,60,10,3,1.4
56,20,18.0,16.0,0.0049,364,0.324,2,-999,-999,0.0125,2,110,-999,60,10,3,1.4
57,20,18.0,16.0,0.0049,365,0.324,2,-999,-999,0.0138,2,110,-999,60,10,3,1.4
58,20,18.0,20.0,0.0049,366,0.324,2,-999,-999,0.0145,2,110,-999,60,10,3,1.4
59,20,18.0,20.0,0.0049,367,0.324,2,-999,-999,0.0122,2,110,-999,60,10,3,1.4
60,20,18.0,20.0,0.0049,368,0.324,2,-999,-999,0.0098,2,110,-999,60,10,3,1.4
61,20,18.0,24.0,0.0049,369,0.324,2,-999,-999,0.0077,2,110,-999,60,10,3,1.4
62,20,18.0,24.0,0.0049,370,0.324,2,-999,-999,0.0048,2,110,-999,60,10,3,1.4
63,20,18.0,24.0,0.0049,371,0.324,2,-999,-999,0.0026,2,110,-999,60,10,3,1.4
64,20,18.0,24.0,0.0049,372,0.324,2,-999,-999,0.0026,2,110,-999,60,10,3,1.4
65,20,18.0,24.0,0.0049,373,0.324,2,-999,-999,0.0053,2,110,-999,60,10,3,1.4
66,20,18.0,24.0,0.0049,374,0.324,2,-999,-999,0.008,2,110,-999,60,10,3,1.4
67,20,18.0,20.0,0.0049,375,0.324,2,-999,-999,0.0123,2,111,-999,61,11,3,1.4
68,20,18.0,20.0,0.0049,376,0.324,2,-999,-999,0.0126,2,111,-999,61,11,3,1.4
69,20,18.0,24.0,0.0049,377,0.324,2,-999,-999,0.0098,2,111,-999,61,11,3,1.4
70,20,18.0,24.0,0.0049,378,0.324,2,-999,-999,0.007,2,111,-999,61,11,3,1.4
71,20,18.0,24.0,0.0049,379,0.324,2,-999,-999,0.0045,2,111,-999,61,11,3,1.4
72,20,18.0,24.0,0.0049,380,0.324,2,-999,-999,0.0019,2,111,-999,61,11,3,1.4
73,20,18.0,24.0,0.0049,381,0.324,2,-999,-999,0.0034,2,111,-999,61,11,3,1.4
74,20,18.0,24.0,0.0049,382,0.324,2,-999,-999,0.006,2,111,-999,61,11,3,1.4
75,20,18.0,24.0,0.0049,383,0.324,2,-999,-999,0.0087,2,111,-999,61,11,3,1.4
76,20,18.0,24.0,0.0049,384,0.324,2,-999,-999,0.0115,2,111,-999,61,11,3,1.4
77,20,18.0,20.0,0.0049,385,0.324,2,-999,-999,0.0114,2,111,-999,61,11,3,1.4
78,20,18.0,20.0,0.0049,386,0.324,2,-999,-999,0.0132,2,111,-999,61,11,3,1.4
79,20,18.0,20.0,0.0049,387,0.324,2,-999,-999,0.0145,2,111,-999,61,11,3,1.4
80,20,18.0,20.0,0.0049,388,0.324,2,-999,-999,0.0122,2,111,-999,61,11,3,1.4
81,20,18.0,20.0,0.0049,389,0.324,2,-999,-999,0.0098,2,111,-999,61,11,3,1.4
82,20,18.0,24.0,0.0049,390,0.324,2,-999,-999,0.0077,2,111,-999,61,11,3,1.4
83,20,18.0,24.0,0.0049,391,0.324,2,-999,-999,0.0049,2,111,-999,61,11,3,1.4
84,20,18.0,24.0,0.0049,392,0.324,2,-999,-999,0.0026,2,111,-999,61,11,3,1.4
85,20,18.0,24.0,0.0049,393,0.324,2,-999,-999,0.0026,2,111,-999,61,11,3,1.4
86,20,18.0,24.0,0.0049,394,0.324,2,-999,-999,0.0053,2,111,-999,61,11,3,1.4
87,20,18.0,20.0,0.0049,395,0.324,2,-999,-999,0.0079,2,111,-999,61,11,3,1.4
88,20,18.0,20.0,0.0049,396,0.324,2,-999,-999,0.0102,2,111,-999,61,11,3,1.4
89,20,18.0,22.0,0.0049,397,0.324,2,-999,-999,0.0143,2,112,-999,62,12,3,1.4
90,20,18.0,22.0,0.0049,398,0.324,2,-999,-999,0.0085,2,112,-999,62,12,3,1.4
91,20,18.0,22.0,0.0049,399,0.324,2,-999,-999,0.0124,2,112,-999,62,12,3,1.4
92,20,18.0,22.0,0.0049,400,0.324,2,-999,-999,0.0149,2,112,-999,62,12,3,1.4
93,20,18.0,20.0,0.0049,401,0.324,2,-999,-999,0.0083,2,112,-999,62,12,3,1.4
94,20,18.0,20.0,0.0049,402,0.324,2,-999,-999,0.0062,2,112,-999,62,12,3,1.4
95,20,18.0,24.0,0.0049,403,0.324,2,-999,-999,0.0034,2,112,-999,62,12,3,1.4
96,20,18.0,24.0,0.0049,404,0.324,2,-999,-999,0.0015,2,112,-999,62,12,3,1.4
97,20,18.0,24.0,0.0049,405,0.324,2,-999,-999,0.0045,2,112,-999,62,12,3,1.4
98,20,18.0,24.0,0.0049,406,0.324,2,-999,-999,0.007,2,112,-999,62,12,3,1.4
99,20,18.0,20.0,0.0049,407,0.324,2,-999,-999,0.0094,2,112,-999,62,12,3,1.4
100,20,18.0,20.0,0.0049,408,0.324,2,-999,-999,0.0115,2,112,-999,62,12,3,1.4
101,20,18.0,24.0,0.0049,409,0.324,2,-999,-999,0.0106,2,112,-999,62,12,3,1.4
102,20,18.0,24.0,0.0049,410,0.324,2,-999,-999,0.0066,2,112,-999,62,12,3,1.4
103,20,18.0,24.0,0.0049,411,0.324,2,-999,-999,0.0041,2,112,-999,62,12,3,1.4
104,20,18.0,24.0,0.0049,412,0.324,2,-999,-999,0.0015,2,112,-999,62,12,3,1.4
105,20,18.0,24.0,0.0049,413,0.324,2,-999,-999,0.0034,2,112,-999,62,12,3,1.4
106,20,18.0,24.0,0.0049,414,0.324,2,-999,-999,0.0062,2,112,-999,62,12,3,1.4
107,20,18.0,24.0,0.0049,415,0.324,2,-999,-999,0.0089,2,112,-999,62,12,3,1.4
108,20,18.0,20.0,0.0049,416,0.324,2,-999,-999,0.012,2,112,-999,62,12,3,1.4
109,20,18.0,20.0,0.0049,417,0.324,2,-999,-999,0.0132,2,112,-999,62,12,3,1.4
110,20,18.0,20.0,0.0049,418,0.324,2,-999,-999,0.0128,2,112,-999,62,12,3,1.4
111,20,18.0,24.0,0.0049,419,0.324,2,-999,-999,0.0138,2,113,-999,63,13,3,1.4
112,20,18.0,24.0,0.0049,420,0.324,2,-999,-999,0.011,2,113,-999,63,13,3,1.4
113,20,18.0,24.0,0.0049,421,0.324,2,-999,-999,0.008,2,113,-999,63,13,3,1.4
114,20,18.0,24.0,0.0049,422,0.324,2,-999,-999,0.005,2,113,-999,63,13,3,1.4
115,20,18.0,24.0,0.0049,423,0.324,2,-999,-999,0.0019,2,113,-999,63,13,3,1.4
116,20,18.0,24.0,0.0049,424,0.324,2,-999,-999,0.0034,2,113,-999,63,13,3,1.4
117,20,18.0,24.0,0.0049,425,0.324,2,-999,-999,0.006,2,113,-999,63,13,3,1.4
118,20,18.0,24.0,0.0049,426,0.324,2,-999,-999,0.0087,2,113,-999,63,13,3,1.4
119,20,18.0,20.0,0.0049,427,0.324,2,-999,-999,0.011,2,113,-999,63,13,3,1.4
120,20,18.0,20.0,0.0049,428,0.324,2,-999,-999,0.013,2,113,-999,63,13,3,1.4
121,20,18.0,16.0,0.0049,429,0.324,2,-999,-999,0.012,2,113,-999,63,13,3,1.4
122,20,18.0,12.0,0.0049,430,0.324,2,-999,-999,0.012,2,113,-999,63,13,3,1.4
123,20,18.0,20.0,0.0049,431,0.324,2,-999,-999,0.014,2,113,-999,63,13,3,1.4
124,20,18.0,20.0,0.0049,432,0.324,2,-999,-999,0.012,2,113,-999,63,13,3,1.4
125,20,18.0,20.0,0.0049,433,0.324,2,-999,-999,0.0094,2,113,-999,63,13,3,1.4
126,20,18.0,20.0,0.0049,434,0.324,2,-999,-999,0.0073,2,113,-999,63,13,3,1.4
127,20,18.0,24.0,0.0049,435,0.324,2,-999,-999,0.005,2,113,-999,63,13,3,1.4
128,20,18.0,24.0,0.0049,436,0.324,2,-999,-999,0.0026,2,113,-999,63,13,3,1.4
129,20,18.0,24.0,0.0049,437,0.324,2,-999,-999,0.0026,2,113,-999,63,13,3,1.4
130,20,18.0,20.0,0.0049,438,0.324,2,-999,-999,0.0053,2,113,-999,63,13,3,1.4
131,20,18.0,20.0,0.0049,439,0.324,2,-999,-999,0.0075,2,113,-999,63,13,3,1.4
132,20,18.0,20.0,0.0049,440,0.324,2,-999,-999,0.0098,2,113,-999,63,13,3,1.4
133,20,18.0,20.0,0.0049,441,0.324,2,-999,-999,0.012,2,113,-999,63,13,3,1.4
134,20,18.0,20.0,0.0049,442,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
135,20,18.0,20.0,0.0049,443,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
136,20,18.0,20.0,0.0049,444,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
137,20,18.0,24.0,0.0049,445,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
138,20,18.0,24.0,0.0049,446,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
139,20,18.0,24.0,0.0049,447,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
140,20,18.0,24.0,0.0049,448,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
141,20,18.0,24.0,0.0049,449,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
142,20,18.0,24.0,0.0049,450,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
143,20,18.0,24.0,0.0049,451,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
144,20,18.0,24.0,0.0049,452,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
145,20,18.0,20.0,0.0049,453,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
146,20,18.0,16.0,0.0049,454,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
147,20,18.0,16.0,0.0049,455,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
148,20,18.0,16.0,0.0049,456,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
149,20,18.0,20.0,0.0049,457,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
150,20,18.0,22.0,0.0049,458,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
151,20,18.0,22.0,0.0049,459,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
152,20,18.0,24.0,0.0049,460,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
153,20,18.0,24.0,0.0049,461,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
154,20,18.0,20.0,0.0049,462,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
155,20,18.0,20.0,0.0049,463,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
156,20,18.0,20.0,0.0049,464,0.324,2,-999,-999,0.0084,2,114,-999,64,14,3,1.4
157,20,18.0,20.0,0.0049,465,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
158,20,18.0,21.0,0.0049,466,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
159,20,18.0,23.0,0.0049,467,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
160,20,18.0,24.0,0.0049,468,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
161,20,18.0,24.0,0.0049,469,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
162,20,18.0,24.0,0.0049,470,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
163,20,18.0,24.0,0.0049,471,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
164,20,18.0,24.0,0.0049,472,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
165,20,18.0,24.0,0.0049,473,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
166,20,18.0,24.0,0.0049,474,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
167,20,18.0,20.0,0.0049,475,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
168,20,18.0,16.0,0.0049,476,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
169,20,18.0,16.0,0.0049,477,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
170,20,18.0,16.0,0.0049,478,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
171,20,18.0,16.0,0.0049,479,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
172,20,18.0,22.0,0.0049,480,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
173,20,18.0,23.0,0.0049,481,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
174,20,18.0,23.0,0.0049,482,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
175,20,18.0,24.0,0.0049,483,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
176,20,18.0,24.0,0.0049,484,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
177,20,18.0,20.0,0.0049,485,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
178,20,18.0,20.0,0.0049,486,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
179,20,18.0,20.0,0.0049,487,0.324,2,-999,-999,0.0084,2,115,-999,65,15,3,1.4
180,20,18.0,20.0,0.0049,488,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
181,20,18.0,20.0,0.0049,489,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
182,20,18.0,20.0,0.0049,490,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
183,20,18.0,20.0,0.0049,491,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
184,20,18.0,20.0,0.0049,492,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
185,20,18.0,20.0,0.0049,493,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
186,20,18.0,24.0,0.0049,494,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
187,20,18.0,24.0,0.0049,495,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
188,20,18.0,24.0,0.0049,496,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
189,20,18.0,24.0,0.0049,497,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
190,20,18.0,24.0,0.0049,498,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
191,20,18.0,24.0,0.0049,499,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
192,20,18.0,24.0,0.0049,500,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
193,20,18.0,24.0,0.0049,501,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
194,20,18.0,20.0,0.0049,502,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
195,20,18.0,20.0,0.0049,503,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
196,20,18.0,20.0,0.0049,504,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
197,20,18.0,24.0,0.0049,505,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
198,20,18.0,24.0,0.0049,506,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
199,20,18.0,24.0,0.0049,507,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
200,20,18.0,24.0,0.0049,508,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
201,20,18.0,24.0,0.0049,509,0.324,2,-999,-999,0.0084,2,116,-999,66,16,3,1.4
202,20,18.0,20.0,0.0049,510,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
203,20,18.0,20.0,0.0049,511,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
204,20,18.0,20.0,0.0049,512,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
205,20,18.0,24.0,0.0049,513,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
206,20,18.0,24.0,0.0049,514,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
207,20,18.0,16.0,0.0049,515,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
208,20,18.0,16.0,0.0049,516,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
209,20,18.0,20.0,0.0049,517,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
210,20,18.0,20.0,0.0049,518,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
211,20,18.0,24.0,0.0049,519,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
212,20,18.0,24.0,0.0049,520,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
213,20,18.0,24.0,0.0049,521,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
214,20,18.0,24.0,0.0049,522,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
215,20,18.0,24.0,0.0049,523,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
216,20,18.0,24.0,0.0049,524,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
217,20,18.0,24.0,0.0049,525,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
218,20,18.0,24.0,0.0049,526,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
219,20,18.0,24.0,0.0049,527,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
220,20,18.0,20.0,0.0049,528,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
221,20,18.0,20.0,0.0049,529,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
222,20,18.0,20.0,0.0049,530,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
223,20,18.0,20.0,0.0049,531,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
224,20,18.0,16.0,0.0049,532,0.324,2,-999,-999,0.0084,2,117,-999,67,17,3,1.4
225,20,18.0,20.0,0.0049,533,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
226,20,18.0,20.0,0.0049,534,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
227,20,18.0,20.0,0.0049,535,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
228,20,18.0,20.0,0.0049,536,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
229,20,18.0,20.0,0.0049,537,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
230,20,18.0,20.0,0.0049,538,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
231,20,18.0,24.0,0.0049,539,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
232,20,18.0,24.0,0.0049,540,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
233,20,18.0,24.0,0.0049,541,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
234,20,18.0,24.0,0.0049,542,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
235,20,18.0,24.0,0.0049,543,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
236,20,18.0,24.0,0.0049,544,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
237,20,18.0,24.0,0.0049,545,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
238,20,18.0,24.0,0.0049,546,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
239,20,18.0,24.0,0.0049,547,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
240,20,18.0,24.0,0.0049,548,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
241,20,18.0,20.0,0.0049,549,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
242,20,18.0,20.0,0.0049,550,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
243,20,18.0,20.0,0.0049,551,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
244,20,18.0,24.0,0.0049,552,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
245,20,18.0,24.0,0.0049,553,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
246,20,18.0,24.0,0.0049,554,0.324,2,-999,-999,0.0084,2,118,-999,68,18,3,1.4
247,19,18.0,20.0,0.0049,555,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
248,19,18.0,20.0,0.0049,556,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
249,19,18.0,24.0,0.0049,557,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
250,19,18.0,24.0,0.0049,558,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
251,19,18.0,24.0,0.0049,559,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
252,19,18.0,24.0,0.0049,560,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
253,19,18.0,24.0,0.0049,561,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
254,19,18.0,24.0,0.0049,562,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
255,19,18.0,20.0,0.0049,563,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
256,19,18.0,20.0,0.0049,564,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
257,19,18.0,20.0,0.0049,565,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
258,19,18.0,20.0,0.0049,566,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
259,19,18.0,20.0,0.0049,567,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
260,19,18.0,24.0,0.0049,568,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
